,filepath,class
950,Potato leaf early blight/12657.jpg,Potato leaf early blight
951,Potato leaf early blight/2934.jpg,Potato leaf early blight
952,Potato leaf early blight/13199.jpg,Potato leaf early blight
953,Potato leaf early blight/18952.jpg,Potato leaf early blight
954,Potato leaf early blight/14003.jpg,Potato leaf early blight
955,Potato leaf early blight/6957.jpg,Potato leaf early blight
956,Potato leaf early blight/3360.jpg,Potato leaf early blight
957,Potato leaf early blight/15997.jpg,Potato leaf early blight
958,Potato leaf early blight/13327.jpg,Potato leaf early blight
959,Potato leaf early blight/4314.jpg,Potato leaf early blight
960,Tomato leaf bacterial spot/9158.jpg,Tomato leaf bacterial spot
961,Tomato leaf bacterial spot/18476.jpg,Tomato leaf bacterial spot
962,Tomato leaf bacterial spot/12081.jpg,Tomato leaf bacterial spot
963,Tomato leaf bacterial spot/9341.jpg,Tomato leaf bacterial spot
964,Tomato leaf bacterial spot/13015.jpg,Tomato leaf bacterial spot
965,Tomato leaf bacterial spot/9050.jpg,Tomato leaf bacterial spot
966,Tomato leaf bacterial spot/5340.jpg,Tomato leaf bacterial spot
967,Tomato leaf bacterial spot/12815.jpg,Tomato leaf bacterial spot
968,Tomato leaf bacterial spot/18226.jpg,Tomato leaf bacterial spot
969,Tomato leaf bacterial spot/15846.jpg,Tomato leaf bacterial spot
970,Tomato leaf bacterial spot/6904.jpg,Tomato leaf bacterial spot
971,Tomato leaf bacterial spot/10964.jpg,Tomato leaf bacterial spot
972,Tomato leaf bacterial spot/17612.jpg,Tomato leaf bacterial spot
973,Tomato leaf bacterial spot/12959.jpg,Tomato leaf bacterial spot
974,Tomato leaf bacterial spot/6337.jpg,Tomato leaf bacterial spot
975,Tomato leaf bacterial spot/2152.jpg,Tomato leaf bacterial spot
976,Tomato leaf bacterial spot/1568.jpg,Tomato leaf bacterial spot
977,Tomato leaf bacterial spot/13665.jpg,Tomato leaf bacterial spot
978,Tomato leaf bacterial spot/4735.jpg,Tomato leaf bacterial spot
979,Tomato leaf bacterial spot/7193.jpg,Tomato leaf bacterial spot
980,Tomato leaf bacterial spot/16708.jpg,Tomato leaf bacterial spot
981,Tomato leaf bacterial spot/3455.jpg,Tomato leaf bacterial spot
982,Tomato leaf bacterial spot/18696.jpg,Tomato leaf bacterial spot
983,Tomato leaf bacterial spot/10294.jpg,Tomato leaf bacterial spot
984,Tomato leaf bacterial spot/14673.jpg,Tomato leaf bacterial spot
985,Tomato leaf bacterial spot/8090.jpg,Tomato leaf bacterial spot
986,Tomato leaf bacterial spot/18753.jpg,Tomato leaf bacterial spot
987,Tomato leaf bacterial spot/12429.jpg,Tomato leaf bacterial spot
988,Tomato leaf bacterial spot/9836.jpg,Tomato leaf bacterial spot
989,Tomato leaf bacterial spot/12214.jpg,Tomato leaf bacterial spot
990,Tomato leaf bacterial spot/12343.jpg,Tomato leaf bacterial spot
991,Tomato leaf bacterial spot/16439.jpg,Tomato leaf bacterial spot
992,Tomato leaf bacterial spot/15076.jpg,Tomato leaf bacterial spot
993,Tomato leaf bacterial spot/6093.jpg,Tomato leaf bacterial spot
994,Tomato leaf bacterial spot/1877.jpg,Tomato leaf bacterial spot
995,Tomato leaf bacterial spot/10423.jpg,Tomato leaf bacterial spot
996,Tomato leaf bacterial spot/3946.jpg,Tomato leaf bacterial spot
997,Tomato leaf bacterial spot/18231.jpg,Tomato leaf bacterial spot
998,Tomato leaf bacterial spot/17069.jpg,Tomato leaf bacterial spot
999,Tomato leaf bacterial spot/12100.jpg,Tomato leaf bacterial spot
1000,Corn leaf blight/8277.jpg,Corn leaf blight
1001,Corn leaf blight/18804.jpg,Corn leaf blight
1002,Corn leaf blight/1707.jpg,Corn leaf blight
1003,Corn leaf blight/10683.jpg,Corn leaf blight
1004,Corn leaf blight/1943.jpg,Corn leaf blight
1005,Corn leaf blight/12772.jpg,Corn leaf blight
1006,Corn leaf blight/19337.jpg,Corn leaf blight
1007,Corn leaf blight/19136.jpg,Corn leaf blight
1008,Corn leaf blight/3789.jpg,Corn leaf blight
1009,Corn leaf blight/10568.jpg,Corn leaf blight
1010,Corn leaf blight/17022.jpg,Corn leaf blight
1011,Corn leaf blight/17907.jpg,Corn leaf blight
1012,Corn leaf blight/10233.jpg,Corn leaf blight
1013,Corn leaf blight/19824.jpg,Corn leaf blight
1014,Corn leaf blight/8914.jpg,Corn leaf blight
1015,Corn leaf blight/3155.jpg,Corn leaf blight
1016,Corn leaf blight/19499.jpg,Corn leaf blight
1017,Corn leaf blight/15095.jpg,Corn leaf blight
1018,Corn leaf blight/7522.jpg,Corn leaf blight
1019,Corn leaf blight/4203.jpg,Corn leaf blight
1020,Corn leaf blight/1952.jpg,Corn leaf blight
1021,Corn leaf blight/19600.jpg,Corn leaf blight
1022,Corn leaf blight/15869.jpg,Corn leaf blight
1023,Corn leaf blight/8704.jpg,Corn leaf blight
1024,Corn leaf blight/12042.jpg,Corn leaf blight
1025,Corn leaf blight/19986.jpg,Corn leaf blight
1026,Corn leaf blight/13196.jpg,Corn leaf blight
1027,Corn leaf blight/5418.jpg,Corn leaf blight
1028,Corn leaf blight/8723.jpg,Corn leaf blight
1029,Corn leaf blight/8433.jpg,Corn leaf blight
1030,Corn leaf blight/9967.jpg,Corn leaf blight
1031,Corn leaf blight/4192.jpg,Corn leaf blight
1032,Corn leaf blight/10926.jpg,Corn leaf blight
1033,Corn leaf blight/5367.jpg,Corn leaf blight
1034,Corn leaf blight/1058.jpg,Corn leaf blight
1035,Corn leaf blight/11989.jpg,Corn leaf blight
1036,Corn leaf blight/19134.jpg,Corn leaf blight
1037,Corn leaf blight/10860.jpg,Corn leaf blight
1038,Corn leaf blight/15202.jpg,Corn leaf blight
1039,Corn leaf blight/11947.jpg,Corn leaf blight
1040,grape leaf black rot/18678.jpg,grape leaf black rot
1041,grape leaf black rot/12009.jpg,grape leaf black rot
1042,grape leaf black rot/9063.jpg,grape leaf black rot
1043,grape leaf black rot/18911.jpg,grape leaf black rot
1044,grape leaf black rot/5619.jpg,grape leaf black rot
1045,grape leaf black rot/7225.jpg,grape leaf black rot
1046,grape leaf black rot/19336.jpg,grape leaf black rot
1047,grape leaf black rot/11367.jpg,grape leaf black rot
1048,grape leaf black rot/19820.jpg,grape leaf black rot
1049,grape leaf black rot/6917.jpg,grape leaf black rot
1050,grape leaf black rot/3094.jpg,grape leaf black rot
1051,grape leaf black rot/16538.jpg,grape leaf black rot
1052,grape leaf black rot/8284.jpg,grape leaf black rot
1053,grape leaf black rot/7338.jpg,grape leaf black rot
1054,grape leaf black rot/14412.jpg,grape leaf black rot
1055,grape leaf black rot/6500.jpg,grape leaf black rot
1056,grape leaf black rot/3320.jpg,grape leaf black rot
1057,grape leaf black rot/16713.jpg,grape leaf black rot
1058,grape leaf black rot/14815.jpg,grape leaf black rot
1059,grape leaf black rot/3725.jpg,grape leaf black rot
1060,grape leaf black rot/1563.jpg,grape leaf black rot
1061,grape leaf black rot/9005.jpg,grape leaf black rot
1062,grape leaf black rot/19553.jpg,grape leaf black rot
1063,grape leaf black rot/7590.jpg,grape leaf black rot
1064,grape leaf black rot/3048.jpg,grape leaf black rot
1065,grape leaf black rot/11266.jpg,grape leaf black rot
1066,grape leaf black rot/4565.jpg,grape leaf black rot
1067,grape leaf black rot/19030.jpg,grape leaf black rot
1068,grape leaf black rot/9370.jpg,grape leaf black rot
1069,grape leaf black rot/17576.jpg,grape leaf black rot
1070,grape leaf black rot/10920.jpg,grape leaf black rot
1071,grape leaf black rot/2290.jpg,grape leaf black rot
1072,grape leaf black rot/10245.jpg,grape leaf black rot
1073,grape leaf black rot/3301.jpg,grape leaf black rot
1074,grape leaf black rot/9846.jpg,grape leaf black rot
1075,grape leaf black rot/7391.jpg,grape leaf black rot
1076,grape leaf black rot/13649.jpg,grape leaf black rot
1077,grape leaf black rot/6724.jpg,grape leaf black rot
1078,grape leaf black rot/8222.jpg,grape leaf black rot
1079,grape leaf black rot/10496.jpg,grape leaf black rot
